Vendor;Rat;Region;Province;tipo;BSC Name;BSC ID*;Cell Name;Cell ID*
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5646E2;83
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5646E3;84
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5701E1;883
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5701E2;884
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5701E3;885
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5702E1;886
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5702E2;887
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5702E3;888
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5703E1;889
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5703E2;890
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5703E3;891
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5704E1;999
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5704E2;1000
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5704E3;5001
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5705E1;5002
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5705E2;5003
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5705E3;5004
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5706E1;5005
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5706E2;5006
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5706E3;5007
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707E1;892
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707E2;893
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707E3;894
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707R1_NOT_ON_AIR;9962
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707R2_NOT_ON_AIR;9963
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5707R3_NOT_ON_AIR;9964
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5708E1;5008
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5708E2;5009
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5708E3;5010
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5709E1;895
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5709E2;896
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5709E3;897
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5710E1;5011
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5710E2;5012
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5710E3;5013
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5711E1;5014
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5711E2;5015
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5711E3;5016
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5712E1;898
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5712E2;899
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5712E3;900
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5713E1;901
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5713E2;902
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5713E3;903
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5713E4;6404
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5714E1;904
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5714E2;905
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5714E3;906
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5715E1;5017
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5715E2;5018
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5715E3;5019
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5716E1;907
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5716E2;908
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5716E3;909
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5716E4;910
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718E1;913
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718E2;914
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718E3;915
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718R1_NOT_ON_AIR;9983
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718R2_NOT_ON_AIR;9984
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5718R3_NOT_ON_AIR;9985
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5719E1;943
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5719E2;944
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5719E3;945
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5720E1;866
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5720E2;867
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5720E3;868
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5722E1;916
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5722E2;917
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5722E3;918
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5723E1;6518
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5723E2;6519
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5725E1;5020
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5725E2;5021
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5725E3;5022
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5730E1;7422
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5730E2;7423
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5730E3;7424
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5735E1;6399
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5735E2;6400
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5735E3;6401
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5736E1;5023
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5736E2;5024
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5736E3;5025
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5737E1;5026
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5737E2;5027
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5737E3;5028
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5738E1;4550
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5738E2;4551
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5738E3;4552
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5741E1;7065
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5741E2;7066
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5741E3;7067
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5742E1;7068
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5742E2;7069
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5742E3;7070
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5743E1;10921
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5743E2;10922
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5743E3;10923
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5744E1;12109
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5744E2;12110
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5744E3;12111
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5745E1;2511
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5745E2;2512
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5745E3;2513
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5746E1;6495
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5746E2;6496
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5746E3;6497
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5747E1;5201
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5747E2;5202
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5747E3;5203
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5748E1;6520
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5748E2;6521
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5748E3;6522
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5749E1;3091
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5749E2;3092
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5749E3;3093
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5750E1;7355
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5750E2;7356
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5750E3;7357
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5751E1;6422
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5751E2;6423
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5751E3;6424
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5753E1;6523
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5753E2;6524
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5753E3;6525
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5755E1;6540
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5755E2;6541
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5755E3;6542
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5757E1_NOT_ON_AIR;4015
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5757E2_NOT_ON_AIR;4016
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5757E3_NOT_ON_AIR;4017
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5758E1;6390
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5758E2;6391
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5758E3;6392
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5759E1;10800
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5759E2;10801
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5759E3;10802
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5760E1;2030
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5760E2;2031
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5760E3;2032
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5780E1;5898
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5780E2;5899
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5780E3;5900
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5781E1;2514
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5781E2;2515
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5781E3;2516
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5782E1;2501
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5782E2;2502
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5782E3;2503
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5783E1;4320
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5783E2;4321
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5783E3;4322
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5784E1;7446
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5784E2;7447
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5784E3;7448
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5785E1;6807
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5785E2;6808
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5785E3;6809
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5786E1;7470
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5786E2;7471
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5786E3;7472
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5801E1_NOT_ON_AIR;5029
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5801E2_NOT_ON_AIR;5030
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5801E3_NOT_ON_AIR;5031
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5802E1;5175
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5802E2;5176
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5802E3;5177
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5803E1;5178
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5803E2;5179
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5803E3;5180
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5804E1;5181
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5804E2;5182
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5804E3;5183
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5805E1;5184
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5805E2;5185
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5805E3;6421
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5806E1;5239
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5806E2;5240
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5806E3;5241
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5808E1;5186
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5808E2;5187
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5808E3;5188
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5809E1;5189
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5809E2;5190
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5809E3;5191
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5810E1;5192
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5810E2;5193
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5810E3;5194
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5811E1;5245
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5811E2;5246
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5811E3;5247
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5812E1;5248
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5812E2;5249
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5812E3;5250
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5813E1;869
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5813E2;870
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5814E1;5251
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5814E2;5252
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5815E1;5253
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5815E2;5254
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5815E3;5255
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5816E1;5032
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5816E2;5033
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5816E3;5034
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5817E1;5035
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5817E2;5036
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5817E3;5037
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5818E1;5306
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5818E1;5306
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5818E2;5307
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5818E2;5307
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5818E3;5308
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5818E3;5308
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5819E1;5038
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5819E2;5039
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5819E3;5040
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5820E1;5256
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5820E2;10924
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5820E3;5257
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5820E4;5258
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5821E1;5259
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5821E2;5260
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5821E3;5261
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5822E1;6443
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5822E2;5262
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5822E3;5263
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5826E1;5309
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5826E1;5309
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5826E2;5310
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5826E2;5310
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5829E1;5195
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5829E2;5196
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5829E3;5197
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5831E1;5314
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5831E1;5314
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5831E2;5315
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5831E2;5315
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5831E3;5316
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5831E3;5316
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5832E1;5317
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5832E1;5317
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5832E2;5318
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5832E2;5318
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5832E3;6427
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5832E3;6427
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5833E1;5319
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5833E1;5319
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5833E2;6430
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5833E2;6430
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5834E1;5320
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5834E1;5320
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5834E2;5321
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5834E2;5321
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5835E1;5322
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5835E1;5322
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5835E2;5323
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5835E2;5323
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5835E3;5324
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5835E3;5324
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5836E1;5325
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5836E1;5325
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5836E2;5326
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5836E2;5326
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5836E3;5327
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5836E3;5327
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5837E1;5328
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5837E1;5328
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B06;1;V5837E2;5329
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5837E2;5329
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5838E1;6485
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5838E2;6486
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5838E3;6487
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5839E1;5267
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5839E2;5268
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5839E3;5269
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5840E1;5198
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5840E2;5199
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5840E3;5200
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5841E1;871
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5841E2;872
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5841E3;873
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5842E1;373
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5842E2;374
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5842E3;375
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5844E1;6456
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5844E2;6457
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5844E3;6458
HUAWEI;GSM;Zona ESTE;ALICANTE;ZN;VAL30B07;215;V5845E1;6366
